competition,observed_at,provider_event_id,date,home_team,away_team,market,selection,book,american_odds
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,away,BetMGM,310
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,away,BetOnline.ag,326
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,away,BetRivers,300
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,away,DraftKings,310
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,away,FanDuel,330
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,away,Fanatics,310
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,away,LowVig.ag,326
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,draw,BetMGM,300
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,draw,BetOnline.ag,338
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,draw,BetRivers,265
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,draw,DraftKings,310
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,draw,FanDuel,300
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,draw,Fanatics,310
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,draw,LowVig.ag,338
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,home,BetMGM,-130
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,home,BetOnline.ag,-142
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,home,BetRivers,-137
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,home,DraftKings,-140
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,home,FanDuel,-145
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,home,Fanatics,-130
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,1x2,home,LowVig.ag,-142
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,btts,no,BetMGM,115
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,btts,yes,BetMGM,-160
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,total_2_5,over,BetMGM,-160
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,total_2_5,over,BetRivers,-165
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,total_2_5,under,BetMGM,115
E1,2026-09-13T16:37:07+00:00,0c830736955911d3043cff8e1ae17440,2026-09-19,Cardiff City,Charlton Athletic,total_2_5,under,BetRivers,123
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,BetMGM,250
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,BetOnline.ag,270
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,BetRivers,240
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,BetUS,250
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,Bovada,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,DraftKings,270
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,FanDuel,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,Fanatics,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,away,LowVig.ag,270
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,BetMGM,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,BetOnline.ag,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,BetRivers,235
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,BetUS,250
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,Bovada,255
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,DraftKings,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,FanDuel,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,Fanatics,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,draw,LowVig.ag,260
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,BetMGM,100
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,BetOnline.ag,-101
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,BetRivers,-104
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,BetUS,-110
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,Bovada,-105
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,DraftKings,100
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,FanDuel,-105
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,Fanatics,-105
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,1x2,home,LowVig.ag,-101
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,btts,no,BetMGM,105
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,btts,yes,BetMGM,-145
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,over,BetMGM,-125
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,over,BetOnline.ag,-122
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,over,BetRivers,-132
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,over,BetUS,-117
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,over,Bovada,-118
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,over,LowVig.ag,-122
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,under,BetMGM,-110
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,under,BetOnline.ag,-106
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,under,BetRivers,100
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,under,BetUS,-113
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,under,Bovada,-102
E1,2026-09-13T16:37:07+00:00,21d88940bcffa4f27418eaa338d9ed53,2026-09-15,Bristol City,Lincoln City,total_2_5,under,LowVig.ag,-106
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,away,BetMGM,280
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,away,BetRivers,245
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,away,Bovada,270
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,away,FanDuel,260
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,away,Fanatics,280
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,draw,BetMGM,260
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,draw,BetRivers,245
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,draw,Bovada,250
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,draw,FanDuel,250
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,draw,Fanatics,260
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,home,BetMGM,-108
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,home,BetRivers,-109
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,home,Bovada,-105
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,home,FanDuel,100
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,1x2,home,Fanatics,-110
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,btts,no,BetMGM,-102
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,btts,yes,BetMGM,-140
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,total_2_5,over,BetMGM,-120
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,total_2_5,over,BetRivers,-130
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,total_2_5,over,Bovada,-112
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,total_2_5,under,BetMGM,-115
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,total_2_5,under,BetRivers,-103
E1,2026-09-13T16:37:07+00:00,22907aefea43f3b3fc0e1718e8214a62,2026-09-18,Bristol City,Watford,total_2_5,under,Bovada,-108
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,away,BetMGM,125
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,away,BetOnline.ag,123
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,away,BetRivers,125
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,away,DraftKings,120
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,away,FanDuel,125
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,away,Fanatics,120
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,away,LowVig.ag,123
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,draw,BetMGM,250
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,draw,BetOnline.ag,252
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,draw,BetRivers,230
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,draw,DraftKings,245
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,draw,FanDuel,250
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,draw,Fanatics,250
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,draw,LowVig.ag,252
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,home,BetMGM,210
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,home,BetOnline.ag,214
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,home,BetRivers,180
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,home,DraftKings,205
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,home,FanDuel,190
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,home,Fanatics,210
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,1x2,home,LowVig.ag,214
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,btts,no,BetMGM,115
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,btts,yes,BetMGM,-165
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,over,BetMGM,-135
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,over,BetOnline.ag,-135
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,over,BetRivers,-136
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,over,LowVig.ag,-135
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,under,BetMGM,-102
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,under,BetOnline.ag,103
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,under,BetRivers,102
E1,2026-09-13T16:37:07+00:00,32723ef48cd60f2c36c1b0e4892df015,2026-09-19,Wrexham AFC,Southampton,total_2_5,under,LowVig.ag,103
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,away,BetMGM,135
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,away,BetRivers,125
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,away,FanDuel,130
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,away,Fanatics,130
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,draw,BetMGM,260
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,draw,BetRivers,230
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,draw,FanDuel,250
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,draw,Fanatics,250
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,home,BetMGM,185
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,home,BetRivers,185
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,home,FanDuel,185
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,1x2,home,Fanatics,190
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,btts,no,BetMGM,115
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,btts,yes,BetMGM,-165
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,total_2_5,over,BetMGM,-135
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,total_2_5,over,BetRivers,-136
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,total_2_5,under,BetMGM,-105
E1,2026-09-13T16:37:07+00:00,3eb181720f5eb289efa94a42d7fccb52,2026-09-19,Birmingham City,Middlesbrough,total_2_5,under,BetRivers,102
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,away,BetMGM,-120
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,away,BetRivers,-125
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,away,FanDuel,-130
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,away,Fanatics,-120
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,draw,BetMGM,300
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,draw,BetRivers,265
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,draw,FanDuel,290
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,draw,Fanatics,300
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,home,BetMGM,280
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,home,BetRivers,270
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,home,FanDuel,290
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,1x2,home,Fanatics,280
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,btts,no,BetMGM,130
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,btts,yes,BetMGM,-190
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,total_2_5,over,BetRivers,-157
E1,2026-09-13T16:37:07+00:00,3f55c15c31fa4b4809fcdcad70826447,2026-09-19,Millwall,West Ham,total_2_5,under,BetRivers,118
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,away,BetMGM,333
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,away,BetRivers,310
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,away,FanDuel,340
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,away,Fanatics,330
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,draw,BetMGM,260
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,draw,BetRivers,260
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,draw,FanDuel,280
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,draw,Fanatics,280
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,home,BetMGM,-120
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,home,BetRivers,-136
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,home,FanDuel,-140
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,1x2,home,Fanatics,-125
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,btts,no,BetMGM,-102
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,btts,yes,BetMGM,-135
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,total_2_5,over,BetMGM,-125
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,total_2_5,over,BetRivers,-139
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,total_2_5,under,BetMGM,-110
E1,2026-09-13T16:37:07+00:00,4444a2944864eeb6e43274b448e39b22,2026-09-20,Wolves,West Bromwich Albion,total_2_5,under,BetRivers,105
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,away,BetMGM,145
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,away,BetRivers,145
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,away,FanDuel,145
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,away,Fanatics,145
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,draw,BetMGM,250
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,draw,BetRivers,225
E1,2026-09-13T16:37:07+00:00,4efd38d86cf243da2011f908b17de8c2,2026-09-19,Lincoln City,Swansea City,1x2,draw,FanDuel,250
